t,O,R,I,demand,S
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.09243697478991593,0.11750449579831927,0.4621848739495797,0.30570571428571414,0.0
10,0.19159663865546214,0.24355477310924362,0.9579831932773107,0.6336445714285712,0.0
11,0.2,0.254237,1.0,0.661436,0.0
12,0.2,0.254237,1.0,0.661436,0.0
13,0.2,0.254237,1.0,0.661436,0.0
14,0.2,0.254237,1.0,0.661436,0.0
15,0.2,0.254237,1.0,0.661436,0.0
16,0.2,0.254237,1.0,0.661436,0.0
17,0.2,0.254237,1.0,0.661436,0.0
18,0.2,0.254237,1.0,0.661436,0.0
19,0.2,0.254237,1.0,0.661436,0.0
20,0.2,0.254237,1.0,0.661436,0.0
21,0.2,0.254237,0.5882352941176479,0.661436,0.0
22,0.2,0.254237,0.09243697478991719,0.661436,0.0
23,0.2,0.254237,0.0,0.661436,0.0
24,0.2,0.254237,0.0,0.661436,0.0
25,0.2,0.254237,0.0,0.661436,0.0
26,0.2,0.254237,0.0,0.661436,0.0
27,0.2,0.254237,0.0,0.661436,0.0
28,0.2,0.254237,0.0,0.661436,0.0
29,0.2,0.254237,0.0,0.661436,0.0
30,0.2,0.254237,0.0,0.661436,0.0
31,0.2,0.254237,0.0,0.661436,0.0
32,0.2,0.254237,0.0,0.661436,0.0
33,0.2,0.254237,0.0,0.661436,0.0
34,0.2,0.254237,0.0,0.661436,0.0
35,0.2,0.254237,0.0,0.661436,0.0
36,0.2,0.254237,0.0,0.661436,0.0
37,0.2,0.254237,0.0,0.661436,0.0
38,0.2,0.254237,0.0,0.661436,0.0
39,0.2,0.254237,0.0,0.661436,0.0
40,0.2,0.254237,0.0,0.661436,0.0
41,0.2,0.254237,0.0,0.661436,0.0
42,0.2,0.254237,0.0,0.661436,0.0
43,0.2,0.254237,0.0,0.661436,0.0
44,0.2,0.254237,0.0,0.661436,0.0
45,0.2,0.29007258823529397,0.310924369747898,0.6817455798319327,0.0
46,0.2,0.3472158235294114,0.806722689075627,0.71413112605042,0.0
47,0.2,0.369492,1.0,0.726756,0.0
48,0.2,0.369492,1.0,0.726756,0.0
49,0.2,0.369492,1.0,0.726756,0.0
50,0.2,0.369492,1.0,0.726756,0.0
51,0.25714285714285706,0.38789371428571423,0.979435142857143,0.726756,0.0
52,0.35630252100840354,0.41982610084033617,0.9437490672268908,0.726756,0.0
53,0.4554621848739493,0.4761998403361343,0.8344688319327735,0.7520681092436974,0.06932773109243665
54,0.5546218487394958,0.5518304033613445,0.6672053193277312,0.7973230924369747,0.19327731092436973
55,0.6,0.586441,0.590661,0.818033,0.25
56,0.6,0.586441,0.590661,0.818033,0.25
57,0.6,0.586441,0.621909521008403,0.818033,0.25
58,0.6,0.586441,0.6813825126050418,0.818033,0.25
59,0.6,0.586441,0.710615,0.818033,0.25
60,0.6,0.586441,0.710615,0.818033,0.25
61,0.6,0.586441,0.710615,0.818033,0.25
62,0.6,0.586441,0.710615,0.818033,0.25
63,0.6,0.586441,0.7787055882352937,0.818033,0.25
64,0.6,0.586441,0.922182184873949,0.818033,0.25
65,0.6,0.586441,0.7731092436974814,0.818033,0.25
66,0.6,0.586441,0.27731092436974425,0.818033,0.25
67,0.6,0.586441,0.0,0.818033,0.25
68,0.6,0.586441,0.0,0.818033,0.25
69,0.6,0.586441,0.0,0.818033,0.25
70,0.6,0.586441,0.0,0.818033,0.25
71,0.6,0.586441,0.0,0.818033,0.25
72,0.6,0.586441,0.0,0.818033,0.25
73,0.6,0.5870962100840336,0.0,0.818033,0.25
74,0.6,0.5887769663865546,0.0,0.818033,0.25
75,0.6369747899159663,0.6568868151260503,0.18457149579831908,0.8489668487394958,0.3886554621848738
76,0.7361344537815124,0.8367183193277308,0.6795586890756296,0.931925806722689,0.7605042016806718
77,0.8,0.952542,0.998364,0.985357,1.0
78,0.8,0.952542,0.998364,0.985357,1.0
79,0.8,0.952542,0.998364,0.985357,1.0
80,0.8,0.952542,0.998364,0.985357,1.0
81,0.8,0.952542,0.998364,0.985357,1.0
82,0.8,0.952542,0.998364,0.985357,1.0
83,0.8,0.952542,0.998364,0.985357,1.0
84,0.8,0.952542,0.998364,0.985357,1.0
85,0.8,0.952542,0.9985977142857143,0.985357,1.0
86,0.8,0.952542,0.9994088403361344,0.985357,1.0
87,0.8,0.952542,0.8655462184873949,0.985357,1.0
88,0.8,0.952542,0.36974789915966744,0.985357,1.0
89,0.8,0.952542,0.0,0.985357,1.0
90,0.8,0.952542,0.0,0.985357,1.0
91,0.8,0.952542,0.0,0.985357,1.0
92,0.8,0.952542,0.0,0.985357,1.0
93,0.8,0.952542,0.0,0.985357,1.0
94,0.8,0.952542,0.0,0.985357,1.0
95,0.8,0.952542,0.0,0.985357,1.0
96,0.8,0.952542,0.0,0.985357,1.0
97,0.8,0.952542,0.0,0.985357,1.0
98,0.8,0.952542,0.0,0.985357,1.0
99,0.8168067226890748,0.9542511596638654,0.08403361344537386,0.9865875042016806,1.0
100,0.9159663865546223,0.9643352016806723,0.5798319327731111,0.9938474789915966,1.0
101,1.0,0.972881,1.0,1.0,1.0
102,1.0,0.972881,1.0,1.0,1.0
103,1.0,0.9740204957983192,0.9580795294117684,1.0,1.0
104,1.0,0.9824242773109244,0.6489160588235294,1.0,1.0
105,1.0,0.989831,0.376433,1.0,1.0
106,1.0,0.989831,0.376433,1.0,1.0
107,1.0,0.9900018739495798,0.37446767226890787,1.0,1.0
108,1.0,0.9916821344537815,0.355141949579832,1.0,1.0
109,1.0,0.99322,0.337454,1.0,1.0
110,1.0,0.99322,0.337454,1.0,1.0
111,1.0,0.99322,0.3395563865546216,1.0,1.0
112,1.0,0.99322,0.3705665882352941,1.0,1.0
113,1.0,0.9933909243697479,0.3981978067226894,1.0,1.0
114,1.0,0.9967524369747899,0.3627546722689079,1.0,1.0
115,1.0,1.0,0.3263531176470586,1.0,1.0
116,1.0,1.0,0.2626365882352944,1.0,1.0
117,1.0,1.0,0.2,1.0,1.0
118,1.0,1.0,0.2,1.0,1.0
119,1.0,1.0,0.2,1.0,1.0
